timestamp;src_ip;src_port;dst_ip;dst_port;packets;protocol
17/10/2016 15:49;109.245.14.42;41;217.24.20.5;123;2;17
17/10/2016 15:49;192.168.1.115;1234;192.168.11.21;61570;1;6
17/10/2016 15:49;52.0.252.140;4244;192.168.25.171;57892;15;6
17/10/2016 15:49;192.168.1.115;1234;192.168.11.16;62068;1;6
17/10/2016 15:49;178.220.58.133;123;217.24.20.5;123;2;17
17/10/2016 15:49;192.168.1.115;1234;192.168.17.222;51761;1;6
17/10/2016 15:49;192.168.1.115;1234;192.168.17.244;60855;1;6
17/10/2016 15:49;192.168.25.119;65461;5.22.191.96;80;3;6
17/10/2016 15:49;191.39.84.107;47360;217.24.20.5;123;2;17
17/10/2016 15:49;192.168.1.115;1234;192.168.17.231;63423;1;6
17/10/2016 15:49;192.168.1.115;1234;192.168.17.222;52000;1;6
17/10/2016 15:49;192.168.1.115;1234;192.168.11.24;63289;1;6
17/10/2016 15:49;192.168.1.115;1234;192.168.17.227;54355;1;6
17/10/2016 15:49;192.168.1.115;1234;192.168.17.247;50389;1;6
17/10/2016 15:49;192.168.128.18;49271;66.102.1.188;5228;1;6
17/10/2016 15:49;192.168.1.115;1234;192.168.17.245;58730;1;6
17/10/2016 15:49;109.245.14.42;41;217.24.20.5;123;2;17
17/10/2016 15:49;192.168.1.115;1234;192.168.14.29;57499;1;6
17/10/2016 15:50;192.168.1.115;1234;192.168.14.21;60803;1;6
17/10/2016 15:50;192.168.1.115;1234;192.168.14.13;50320;1;6
17/10/2016 15:50;192.168.1.115;1234;192.168.17.222;52372;1;6
17/10/2016 15:50;192.168.1.115;1234;192.168.14.18;57103;1;6
17/10/2016 15:50;27.255.221.101;10133;217.24.20.5;123;2;17
17/10/2016 15:50;178.148.3.59;771;217.24.20.5;41011;1;1
17/10/2016 15:50;192.168.25.46;36418;158.85.58.66;5222;1;6
17/10/2016 15:50;83.182.238.133;37249;217.24.20.5;123;2;17
17/10/2016 15:50;191.39.73.134;55698;217.24.20.5;123;2;17
17/10/2016 15:50;192.168.11.16;51611;130.211.90.193;7000;1;6
17/10/2016 15:50;191.60.238.53;48208;217.24.20.5;123;2;17
17/10/2016 15:50;178.223.189.2;42830;217.24.20.5;123;2;17
17/10/2016 15:50;109.245.39.128;52389;217.24.20.5;123;2;17
17/10/2016 15:50;109.92.21.202;27878;217.24.20.5;123;2;17
17/10/2016 15:50;109.245.14.42;41;217.24.20.5;123;2;17
17/10/2016 15:50;93.93.67.140;53;192.168.10.47;61847;1;17
17/10/2016 15:50;87.237.206.243;80;192.168.25.117;51064;6;6
17/10/2016 15:50;192.168.25.117;51111;85.232.230.229;80;3;6
17/10/2016 15:50;192.168.11.16;51611;130.211.90.193;7000;1;6
17/10/2016 15:50;31.18.252.176;51433;217.24.20.5;123;2;17
17/10/2016 15:50;192.168.13.37;54823;216.58.214.238;443;2;6
17/10/2016 15:50;217.24.20.25;443;185.74.89.250;53343;4;6
17/10/2016 15:50;192.168.25.121;57006;91.245.214.140;443;3;6
17/10/2016 15:50;217.24.20.13;50539;65.54.188.110;25;1;6
17/10/2016 15:50;91.148.100.55;19205;217.24.20.5;123;2;17
17/10/2016 15:50;192.168.13.35;49322;167.114.85.111;80;7;6
17/10/2016 15:50;106.116.102.151;53208;217.24.20.5;123;2;17
17/10/2016 15:50;217.24.20.9;769;192.168.17.231;64766;1;1
17/10/2016 15:50;47.199.3.58;1025;217.24.20.5;123;2;17
17/10/2016 15:50;178.223.101.71;44317;217.24.20.5;123;2;17
17/10/2016 15:50;109.245.14.42;41;217.24.20.5;123;2;17
17/10/2016 15:50;192.168.13.16;60769;198.16.82.50;443;2;6
17/10/2016 15:50;192.168.14.14;55150;216.58.214.198;443;2;6
17/10/2016 15:50;195.178.41.114;47909;217.24.20.5;123;2;17
17/10/2016 15:50;192.168.11.16;51611;130.211.90.193;7000;3;6
17/10/2016 15:50;192.168.26.111;54404;104.111.218.132;443;4;6
17/10/2016 15:50;192.168.1.213;2048;84.205.85.1;17152;1;1
17/10/2016 15:50;192.168.25.125;56874;31.13.64.16;443;14;6
17/10/2016 15:50;192.168.25.125;47712;104.111.224.226;80;4;6
17/10/2016 15:50;195.178.48.244;80;192.168.25.117;51135;2;6
17/10/2016 15:50;79.238.70.120;123;217.24.20.5;123;2;17
17/10/2016 15:50;192.168.25.125;39977;104.111.224.226;80;10;6
17/10/2016 15:50;192.168.24.11;772;54.230.197.103;59457;1;1
17/10/2016 15:50;82.117.202.6;59396;217.24.20.5;123;2;17
17/10/2016 15:50;192.168.25.125;40169;216.58.212.202;443;16;17
17/10/2016 15:50;192.168.24.11;772;108.161.189.122;46502;1;1
17/10/2016 15:50;192.168.11.16;51611;130.211.90.193;7000;1;6
17/10/2016 15:50;64.12.88.132;25;217.24.20.13;49287;8;6
17/10/2016 15:50;192.168.25.181;54510;74.122.172.235;80;1;6
17/10/2016 15:50;192.168.25.168;41833;91.245.214.141;443;6;6
17/10/2016 15:50;192.168.25.181;54510;74.122.172.235;80;1;6
17/10/2016 15:50;192.168.25.132;36279;172.217.22.3;443;29;6
17/10/2016 15:50;89.216.194.128;55409;217.24.20.25;443;6927;6
17/10/2016 15:50;192.168.25.132;36279;172.217.22.3;443;1;6
17/10/2016 15:50;192.168.25.132;36279;172.217.22.3;443;2;6
17/10/2016 15:50;192.168.25.132;36279;172.217.22.3;443;1;6
17/10/2016 15:50;89.216.194.128;55409;217.24.20.25;443;1636;6
17/10/2016 15:50;125.62.118.140;31834;217.24.20.5;123;2;17
17/10/2016 15:50;192.168.17.229;65465;91.245.214.148;443;20;6
17/10/2016 15:51;192.168.26.111;54533;172.217.17.110;443;9;6
17/10/2016 15:51;192.168.11.16;51611;130.211.90.193;7000;3;6
17/10/2016 15:51;192.168.25.125;40169;216.58.212.202;443;2;17
17/10/2016 15:51;130.180.247.74;769;217.24.20.5;25701;1;1
17/10/2016 15:51;87.181.239.153;46186;217.24.20.5;123;2;17
17/10/2016 15:51;216.58.214.238;443;192.168.11.19;58807;3;6
17/10/2016 15:51;213.149.12.10;57846;217.24.20.5;123;2;17
17/10/2016 15:51;192.168.25.189;43325;172.217.17.100;443;13;6
17/10/2016 15:51;106.116.102.151;53208;217.24.20.5;123;2;17
17/10/2016 15:51;192.168.13.35;49357;151.101.13.133;443;46;6
17/10/2016 15:51;217.24.20.13;50285;152.163.0.99;25;1;6
17/10/2016 15:51;91.97.176.113;123;217.24.20.5;123;2;17
17/10/2016 15:51;192.168.17.222;52683;216.58.214.193;443;29;6
17/10/2016 15:51;192.168.26.111;54533;172.217.17.110;443;2;6
17/10/2016 15:51;110.52.127.236;60034;217.24.20.5;123;2;17
17/10/2016 15:51;180.76.15.21;48926;217.24.20.9;80;2;6
17/10/2016 15:51;109.245.14.42;42;217.24.20.5;123;2;17
17/10/2016 15:51;192.168.13.16;60769;198.16.82.50;443;2;6
17/10/2016 15:51;192.168.11.16;51611;130.211.90.193;7000;1;6
17/10/2016 15:51;109.245.14.42;41;217.24.20.5;123;2;17
17/10/2016 15:51;192.168.1.200;52778;217.24.17.17;53;2;17
17/10/2016 15:51;192.168.17.242;58550;216.58.214.193;443;112;6
17/10/2016 15:51;192.168.11.16;51611;130.211.90.193;7000;1;6
17/10/2016 15:51;212.200.65.120;35345;217.24.20.10;443;9;6
17/10/2016 15:51;192.168.14.20;58210;91.245.214.17;80;3;6
17/10/2016 15:51;192.168.17.242;58572;188.120.127.80;443;30;6
17/10/2016 15:51;178.79.29.13;1;217.24.20.5;123;2;17
17/10/2016 15:51;192.168.11.16;51611;130.211.90.193;7000;3;6
17/10/2016 15:51;192.168.10.47;64803;40.77.226.250;443;3;6
17/10/2016 15:51;178.17.18.62;26352;217.24.20.5;123;2;17
17/10/2016 15:51;192.168.26.79;63450;172.217.17.106;443;18;17
17/10/2016 15:51;217.24.20.10;80;212.200.65.241;10833;4;6
17/10/2016 15:51;62.67.184.226;43727;217.24.20.5;123;2;17
17/10/2016 15:51;192.168.25.181;54591;74.122.172.235;80;1;6
17/10/2016 15:51;192.168.25.167;36386;173.194.69.188;5228;3;6
17/10/2016 15:51;109.245.14.42;41;217.24.20.5;123;2;17
17/10/2016 15:51;192.168.11.12;51914;40.77.226.249;443;2;6
17/10/2016 15:51;192.168.26.111;54544;191.232.139.49;443;2;6
17/10/2016 15:51;217.24.20.13;50289;152.163.0.99;25;1;6
17/10/2016 15:51;192.168.25.126;52821;45.58.69.97;443;6;6
17/10/2016 15:51;89.216.17.142;771;217.24.20.5;21962;1;1
17/10/2016 15:51;192.168.10.47;65031;216.58.209.165;443;1;6
17/10/2016 15:51;178.6.222.181;37585;217.24.20.5;123;2;17
17/10/2016 15:51;82.117.202.34;123;217.24.20.5;123;2;17
17/10/2016 15:51;110.52.127.236;60034;217.24.20.5;123;2;17
17/10/2016 15:51;79.250.218.90;123;217.24.20.5;123;2;17
17/10/2016 15:51;192.168.1.50;57691;217.24.17.17;53;2;17
17/10/2016 15:51;81.232.11.161;39159;217.24.20.5;123;2;17
17/10/2016 15:51;192.168.25.36;40037;173.193.205.23;443;4;6
17/10/2016 15:51;192.168.25.168;41833;91.245.214.141;443;2;6
17/10/2016 15:51;106.116.102.151;53208;217.24.20.5;123;2;17
17/10/2016 15:51;109.245.14.42;41;217.24.20.5;123;2;17
17/10/2016 15:51;109.245.32.31;37281;217.24.20.5;123;2;17
17/10/2016 15:51;82.117.202.34;123;217.24.20.5;123;2;17
17/10/2016 15:51;192.168.25.117;51040;104.68.208.205;443;2;6
17/10/2016 15:51;192.168.128.30;49729;40.77.226.250;443;1;6
17/10/2016 15:51;192.168.25.168;41833;91.245.214.141;443;37;6
17/10/2016 15:51;192.168.17.222;52683;216.58.214.193;443;2;6
17/10/2016 15:51;79.175.65.141;22054;217.24.20.5;123;2;17
17/10/2016 15:51;212.200.65.110;45082;217.24.20.5;123;2;17
17/10/2016 15:52;192.168.25.150;60249;216.58.209.2;443;1;6
17/10/2016 15:52;192.168.11.16;51611;130.211.90.193;7000;1;6
17/10/2016 15:52;123.181.209.57;8965;217.24.20.5;123;2;17
17/10/2016 15:52;109.245.14.42;42;217.24.20.5;123;2;17
17/10/2016 15:52;192.168.1.115;1234;192.168.14.35;59341;1;6
17/10/2016 15:52;192.168.25.168;41833;91.245.214.141;443;14;6
17/10/2016 15:52;192.168.11.16;51611;130.211.90.193;7000;3;6
17/10/2016 15:52;178.222.208.11;59707;217.24.20.5;123;2;17
17/10/2016 15:52;84.22.55.122;39284;217.24.20.5;123;2;17
17/10/2016 15:52;192.168.1.115;1234;192.168.13.37;56650;1;6
17/10/2016 15:52;192.168.1.115;1234;192.168.14.12;61980;1;6
17/10/2016 15:52;192.168.1.115;1234;192.168.17.227;54770;1;6
17/10/2016 15:52;192.168.128.18;49271;66.102.1.188;5228;2;6
17/10/2016 15:52;192.168.1.115;1234;192.168.17.238;62425;1;6
17/10/2016 15:52;192.168.25.175;34382;31.13.93.2;443;1;6
17/10/2016 15:52;192.168.1.115;1234;192.168.17.218;63803;1;6
17/10/2016 15:52;192.168.1.115;1234;192.168.11.20;60670;1;6
17/10/2016 15:52;191.232.139.109;443;192.168.26.111;54554;1;6
17/10/2016 15:52;192.168.25.181;54625;91.222.6.36;80;20;6
17/10/2016 15:52;192.168.1.115;0;192.168.17.242;21726;1;1
17/10/2016 15:52;217.24.20.13;51506;64.12.91.196;25;1;6
17/10/2016 15:52;192.168.1.115;1234;192.168.14.24;54629;1;6
17/10/2016 15:52;109.245.14.42;41;217.24.20.5;123;2;17
17/10/2016 15:52;82.117.202.34;123;217.24.20.5;123;2;17
17/10/2016 15:52;192.168.1.115;1234;192.168.11.24;64297;1;6
17/10/2016 15:52;192.168.1.115;1234;192.168.11.25;63721;1;6
17/10/2016 15:52;192.168.1.115;1234;192.168.11.25;63729;1;6
17/10/2016 15:52;192.168.1.115;1234;192.168.13.22;60634;1;6
17/10/2016 15:52;77.239.2.184;65476;217.24.20.10;443;63;6
17/10/2016 15:52;192.168.1.115;1234;192.168.11.34;61793;1;6
17/10/2016 15:52;192.168.1.115;1234;192.168.11.21;62606;1;6
17/10/2016 15:52;192.168.1.115;1234;192.168.17.245;59460;1;6
17/10/2016 15:52;192.168.1.115;0;192.168.14.19;60427;1;1
17/10/2016 15:52;192.168.1.115;1234;192.168.11.18;64975;1;6
17/10/2016 15:52;77.239.2.184;65476;217.24.20.10;443;6;6
17/10/2016 15:52;192.168.1.115;1234;192.168.11.26;49730;1;6
17/10/2016 15:52;192.168.1.115;1234;192.168.13.15;58000;1;6
17/10/2016 15:52;192.168.1.115;1234;192.168.11.18;65107;1;6
17/10/2016 15:52;109.245.14.42;41;217.24.20.5;123;2;17
17/10/2016 15:52;192.168.1.115;0;192.168.17.242;21724;1;1
17/10/2016 15:52;192.168.1.115;1234;192.168.13.35;50494;1;6
17/10/2016 15:52;192.168.1.115;1234;192.168.14.18;57715;1;6
17/10/2016 15:52;192.168.1.115;1234;192.168.11.23;51802;1;6
17/10/2016 15:52;192.168.1.115;1234;192.168.17.222;54262;1;6
17/10/2016 15:52;192.168.1.115;1234;192.168.12.23;57602;1;6
17/10/2016 15:52;192.168.1.115;1234;192.168.13.21;61192;1;6
17/10/2016 15:52;192.168.1.115;1234;192.168.17.227;55470;1;6
17/10/2016 15:52;192.168.25.185;58483;17.248.128.239;443;1;6
17/10/2016 15:52;192.168.1.115;1234;192.168.17.234;63119;1;6
17/10/2016 15:52;192.168.1.115;0;192.168.17.242;21723;1;1
17/10/2016 15:52;192.168.1.115;1234;192.168.14.14;59196;1;6
17/10/2016 15:52;192.168.26.111;54575;216.239.138.158;80;3;6
17/10/2016 15:52;192.168.1.115;1234;192.168.13.34;62210;1;6
17/10/2016 15:52;192.168.1.115;1234;192.168.13.16;63017;1;6
17/10/2016 15:52;109.245.14.42;41;217.24.20.5;123;2;17
17/10/2016 15:52;192.168.1.115;1234;192.168.14.20;59156;1;6
17/10/2016 15:52;192.168.1.115;1234;192.168.17.218;49892;1;6
17/10/2016 15:52;172.217.17.110;80;192.168.25.171;56334;2;6
17/10/2016 15:52;93.86.237.46;3936;217.24.20.5;123;2;17
17/10/2016 15:53;192.168.1.115;0;192.168.17.242;21722;1;1
17/10/2016 15:53;192.168.1.115;1234;192.168.17.236;58788;1;6
17/10/2016 15:53;192.168.1.115;1234;192.168.14.44;60058;1;6
17/10/2016 15:53;192.168.1.115;1234;192.168.14.19;61061;1;6
17/10/2016 15:53;172.217.17.110;80;192.168.25.171;56334;1;6
17/10/2016 15:53;172.217.17.110;80;192.168.25.171;56334;1;6
17/10/2016 15:53;192.168.1.115;1234;192.168.14.18;58190;1;6
17/10/2016 15:53;172.217.17.110;80;192.168.25.171;56334;1;6
17/10/2016 15:53;172.217.17.110;80;192.168.25.171;56334;1;6
17/10/2016 15:53;192.168.1.115;1234;192.168.11.246;64888;1;6
17/10/2016 15:53;192.168.26.111;54575;216.239.138.158;80;3;6
17/10/2016 15:53;109.245.14.42;41;217.24.20.5;123;2;17
17/10/2016 15:53;95.180.5.254;45135;217.24.20.5;123;8;17
17/10/2016 15:53;192.168.1.115;1234;192.168.17.222;55415;1;6
17/10/2016 15:53;192.168.1.115;1234;192.168.17.230;60573;1;6
17/10/2016 15:53;192.168.1.115;1234;192.168.17.236;59349;1;6
17/10/2016 15:53;192.168.1.115;1234;192.168.12.25;65252;1;6
17/10/2016 15:53;172.217.17.110;80;192.168.25.171;56334;1;6
17/10/2016 15:53;192.168.1.115;1234;192.168.17.229;50443;1;6
17/10/2016 15:53;192.168.1.115;1234;192.168.17.229;50447;1;6
17/10/2016 15:53;192.168.1.115;1234;192.168.13.17;59691;1;6
17/10/2016 15:53;192.168.1.115;1234;192.168.17.231;64966;1;6
17/10/2016 15:53;172.217.17.110;80;192.168.25.171;56334;1;6
17/10/2016 15:53;79.196.72.48;29401;217.24.20.5;123;2;17
17/10/2016 15:53;172.217.17.110;80;192.168.25.171;56334;1;6
17/10/2016 15:53;172.217.17.110;80;192.168.25.171;56334;1;6
17/10/2016 15:53;109.245.14.42;41;217.24.20.5;123;2;17
17/10/2016 15:53;172.217.17.110;80;192.168.25.171;56334;1;6
17/10/2016 15:53;172.217.17.110;80;192.168.25.171;56334;1;6
17/10/2016 15:53;192.168.1.115;0;192.168.17.242;21719;1;1
17/10/2016 15:53;172.217.17.110;80;192.168.25.171;56334;1;6
17/10/2016 15:53;172.217.17.110;80;192.168.25.171;56334;1;6
17/10/2016 15:53;192.168.1.115;1234;192.168.14.14;59787;1;6
17/10/2016 15:53;172.217.17.110;80;192.168.25.171;56334;1;6
17/10/2016 15:53;188.2.252.85;48101;217.24.20.5;123;2;17
17/10/2016 15:53;192.168.128.27;49620;40.77.226.249;443;3;6
17/10/2016 15:53;178.222.247.83;123;217.24.20.5;123;2;17
17/10/2016 15:53;192.168.13.21;62346;185.80.69.10;80;6;6
17/10/2016 15:53;192.168.25.189;48876;169.55.67.230;5222;9;6
17/10/2016 15:53;192.168.17.242;58572;188.120.127.80;443;2;6
17/10/2016 15:53;192.168.25.46;36418;158.85.58.66;5222;2;6
17/10/2016 15:53;192.168.25.46;36418;158.85.58.66;5222;2;6
17/10/2016 15:53;47.199.3.58;1025;217.24.20.5;123;2;17
17/10/2016 15:53;91.240.42.131;123;217.24.20.5;123;2;17
17/10/2016 15:53;192.168.17.227;55512;151.101.129.69;80;2;6
17/10/2016 15:53;192.168.25.46;36418;158.85.58.66;5222;2;6
17/10/2016 15:53;24.135.230.18;55880;217.24.20.5;123;8;17
17/10/2016 15:53;79.143.110.4;1109;217.24.20.5;123;2;17
17/10/2016 15:53;87.116.191.94;48608;217.24.20.5;123;2;17
17/10/2016 15:53;188.2.226.196;43230;217.24.20.5;123;2;17
17/10/2016 15:53;94.189.183.187;58739;217.24.20.5;123;8;17
17/10/2016 15:53;217.24.20.9;769;192.168.17.231;64766;1;1
17/10/2016 15:53;81.232.11.161;39159;217.24.20.5;123;2;17
17/10/2016 15:53;192.168.13.34;63232;79.175.125.43;80;3;6
17/10/2016 15:53;178.238.175.188;11414;217.24.20.5;123;2;17
17/10/2016 15:53;192.168.11.16;51611;130.211.90.193;7000;1;6
17/10/2016 15:53;188.2.104.105;55227;217.24.20.5;123;2;17
17/10/2016 15:53;178.220.251.251;41284;217.24.20.5;123;8;17
17/10/2016 15:53;109.245.14.42;41;217.24.20.5;123;2;17
17/10/2016 15:53;178.148.4.163;59474;217.24.20.5;123;8;17
17/10/2016 15:54;82.117.202.34;123;217.24.20.5;123;2;17
17/10/2016 15:54;178.250.140.252;28098;217.24.20.5;123;2;17
17/10/2016 15:54;192.168.11.16;51611;130.211.90.193;7000;3;6
17/10/2016 15:54;192.168.13.35;52845;74.125.153.251;443;311;6
17/10/2016 15:54;192.168.25.189;59976;192.168.1.2;5678;1;6
17/10/2016 15:54;212.200.65.240;43459;217.24.20.13;993;37;6
17/10/2016 15:54;77.46.175.92;41678;217.24.20.5;123;2;17
17/10/2016 15:54;192.168.11.16;51611;130.211.90.193;7000;1;6
17/10/2016 15:54;78.34.73.1;123;217.24.20.5;123;2;17
17/10/2016 15:54;192.168.11.16;51611;130.211.90.193;7000;1;6
17/10/2016 15:54;81.18.59.56;14846;217.24.20.5;123;2;17
17/10/2016 15:54;109.245.14.42;42;217.24.20.5;123;2;17
17/10/2016 15:54;192.168.17.222;52683;216.58.214.193;443;2;6
17/10/2016 15:54;84.191.0.84;123;217.24.20.5;123;2;17
17/10/2016 15:54;192.168.13.21;62529;178.218.161.118;80;8;6
17/10/2016 15:54;192.168.1.200;52991;217.24.17.17;53;2;17
17/10/2016 15:54;147.91.66.7;38231;217.24.20.5;123;2;17
17/10/2016 15:54;84.226.45.190;36562;217.24.20.5;123;2;17
17/10/2016 15:54;109.92.206.22;48483;217.24.20.5;123;2;17
17/10/2016 15:54;192.168.1.200;53053;217.24.17.17;53;2;17
17/10/2016 15:54;54.86.33.64;443;192.168.25.150;60326;16;6
17/10/2016 15:54;192.168.11.19;62616;31.13.84.4;443;2;6
17/10/2016 15:54;192.168.11.16;51611;130.211.90.193;7000;1;6
17/10/2016 15:54;192.168.10.19;62810;216.58.214.142;443;2;6
17/10/2016 15:54;192.168.25.193;56012;54.239.22.11;443;1;6
17/10/2016 15:54;91.150.123.154;12113;217.24.20.5;123;2;17
17/10/2016 15:54;192.168.25.193;56012;54.239.22.11;443;11;6
17/10/2016 15:54;192.168.25.193;56012;54.239.22.11;443;1;6
17/10/2016 15:54;192.168.11.16;51611;130.211.90.193;7000;3;6
17/10/2016 15:54;178.222.197.63;18343;217.24.20.5;123;2;17
17/10/2016 15:54;192.168.11.16;51611;130.211.90.193;7000;1;6
17/10/2016 15:54;192.168.128.27;49624;91.245.214.17;80;3;6
17/10/2016 15:54;212.200.33.65;58999;217.24.20.5;123;2;17
17/10/2016 15:54;192.168.25.168;35129;58.67.203.135;7000;1;6
17/10/2016 15:54;77.12.218.22;123;217.24.20.5;123;2;17
17/10/2016 15:54;192.168.128.27;49620;40.77.226.249;443;1;6
17/10/2016 15:54;217.24.20.13;443;79.101.188.192;21647;6;6
17/10/2016 15:54;62.245.181.100;0;192.168.1.213;9811;1;1
17/10/2016 15:54;217.24.20.62;468;217.24.20.5;123;2;17
17/10/2016 15:54;46.22.149.86;13008;217.24.20.5;123;2;17
17/10/2016 15:54;178.222.199.254;6937;217.24.20.5;123;2;17
17/10/2016 15:54;94.100.48.214;56117;217.24.20.5;123;2;17
17/10/2016 15:54;91.245.214.140;443;192.168.25.121;57053;236;6
17/10/2016 15:54;109.245.61.228;43282;217.24.20.5;123;2;17
17/10/2016 15:54;188.255.230.181;123;217.24.20.5;123;2;17
17/10/2016 15:54;212.200.65.246;25748;217.24.20.5;123;2;17
17/10/2016 15:54;109.245.14.42;41;217.24.20.5;123;2;17
17/10/2016 15:54;95.180.123.50;37448;217.24.20.5;123;8;17
17/10/2016 15:54;109.245.39.26;11776;217.24.20.5;123;2;17
17/10/2016 15:54;192.168.128.27;49624;91.245.214.17;80;3;6
17/10/2016 15:54;90.236.53.93;54179;217.24.20.5;123;2;17
17/10/2016 15:54;94.228.235.17;26344;217.24.20.5;123;2;17
17/10/2016 15:54;192.168.11.16;51611;130.211.90.193;7000;1;6
17/10/2016 15:54;109.245.34.203;46141;217.24.20.5;123;2;17
17/10/2016 15:54;192.168.11.16;51611;130.211.90.193;7000;3;6
17/10/2016 15:54;192.168.25.125;45172;172.217.17.110;443;20;6
17/10/2016 15:54;93.87.82.210;57612;217.24.20.5;123;2;17
17/10/2016 15:54;192.168.17.222;52683;216.58.214.193;443;2;6
17/10/2016 15:54;216.58.212.42;80;192.168.26.79;37999;13;6
17/10/2016 15:54;188.2.58.210;59620;217.24.20.5;123;2;17
17/10/2016 15:55;192.168.10.47;65169;146.148.119.232;443;9;6
17/10/2016 15:55;192.168.11.16;51611;130.211.90.193;7000;1;6
17/10/2016 15:55;192.168.1.50;63808;217.24.17.17;53;1;17
17/10/2016 15:55;178.17.19.148;3700;217.24.20.5;123;2;17
17/10/2016 15:55;79.101.228.82;123;217.24.20.5;123;2;17
17/10/2016 15:55;188.246.41.123;33907;217.24.20.5;123;2;17
17/10/2016 15:55;77.243.27.254;15547;217.24.20.5;123;2;17
17/10/2016 15:55;178.148.4.163;51894;217.24.20.5;123;6;17
17/10/2016 15:55;192.168.10.19;62810;216.58.214.142;443;2;6
17/10/2016 15:55;192.168.17.242;58572;188.120.127.80;443;2;6
17/10/2016 15:55;178.148.168.139;42568;217.24.20.5;123;8;17
17/10/2016 15:55;192.168.10.47;65169;146.148.119.232;443;1;6
17/10/2016 15:55;192.99.120.17;52243;217.24.20.10;80;1;6
17/10/2016 15:55;91.150.127.219;35270;217.24.20.5;123;2;17
17/10/2016 15:55;99.249.185.1;60312;217.24.20.5;123;2;17
17/10/2016 15:55;192.168.12.25;64964;216.58.209.174;443;2;6
17/10/2016 15:55;109.122.71.36;40982;217.24.20.5;123;8;17
17/10/2016 15:55;178.149.130.218;123;217.24.20.5;123;8;17
17/10/2016 15:55;109.245.14.42;41;217.24.20.5;123;2;17
17/10/2016 15:55;77.243.25.113;40099;217.24.20.5;123;2;17
17/10/2016 15:55;192.168.11.16;51611;130.211.90.193;7000;4;6
17/10/2016 15:55;188.93.125.64;123;217.24.20.5;123;2;17
17/10/2016 15:55;192.168.11.16;51611;130.211.90.193;7000;1;6
17/10/2016 15:55;192.168.13.21;62130;91.245.214.17;80;1;6
17/10/2016 15:55;192.168.11.23;52999;87.237.206.243;80;2;6
17/10/2016 15:55;192.168.11.23;52999;87.237.206.243;80;1;6
17/10/2016 15:55;192.168.11.23;52999;87.237.206.243;80;1;6
17/10/2016 15:55;192.168.17.222;52656;151.101.65.69;80;2;6
17/10/2016 15:55;77.243.24.157;5630;217.24.20.5;123;2;17
17/10/2016 15:55;87.116.168.26;57998;217.24.20.5;123;2;17
17/10/2016 15:55;178.254.146.94;40033;217.24.20.5;123;2;17
17/10/2016 15:55;100.81.103.123;771;217.24.20.5;46640;1;1
17/10/2016 15:55;94.189.128.128;55220;217.24.20.5;123;2;17
17/10/2016 15:55;192.168.11.16;51611;130.211.90.193;7000;4;6
17/10/2016 15:55;192.168.11.16;51611;130.211.90.193;7000;3;6
17/10/2016 15:55;192.168.10.47;65210;40.77.226.250;443;23;6
17/10/2016 15:55;91.222.4.25;781;217.24.20.5;18624;1;1
17/10/2016 15:55;178.223.247.70;49787;217.24.20.5;123;2;17
17/10/2016 15:55;212.200.65.245;34762;217.24.20.5;123;2;17
17/10/2016 15:55;192.168.12.42;56700;198.41.30.199;80;11;6
17/10/2016 15:55;80.128.168.239;48781;217.24.20.5;123;2;17
17/10/2016 15:55;192.168.17.227;56354;217.24.20.10;80;12;6
17/10/2016 15:55;109.92.67.57;49502;217.24.20.10;80;1;6
17/10/2016 15:55;82.117.199.30;22359;217.24.20.5;123;2;17
17/10/2016 15:55;218.103.19.220;14100;217.24.20.13;465;15;6
17/10/2016 15:55;82.117.214.26;781;217.24.20.5;3751;1;1
17/10/2016 15:55;192.168.11.16;51611;130.211.90.193;7000;3;6
17/10/2016 15:55;217.24.20.13;36659;152.163.0.67;25;9;6
17/10/2016 15:55;217.24.17.17;53;192.168.1.200;51450;1;17
17/10/2016 15:55;217.24.20.13;36659;152.163.0.67;25;1;6
17/10/2016 15:55;192.168.17.227;56354;217.24.20.10;80;1;6
17/10/2016 15:55;192.168.11.16;51611;130.211.90.193;7000;1;6
17/10/2016 15:55;217.24.20.13;36659;152.163.0.67;25;1;6
17/10/2016 15:55;47.199.3.58;1025;217.24.20.5;123;2;17
17/10/2016 15:55;178.148.51.97;44021;217.24.20.5;123;8;17
17/10/2016 15:55;192.168.25.112;59959;149.154.167.91;80;3;6
17/10/2016 15:55;178.223.244.194;33378;217.24.20.5;123;2;17
17/10/2016 15:55;192.168.16.21;51161;31.13.84.4;443;7;6
17/10/2016 15:55;217.24.20.13;36659;152.163.0.67;25;1;6
17/10/2016 15:56;109.245.33.242;29576;217.24.20.5;123;2;17
17/10/2016 15:56;192.168.12.25;64964;216.58.209.174;443;2;6
17/10/2016 15:56;192.168.13.35;49440;172.217.16.206;443;20;6
17/10/2016 15:56;192.168.13.35;49481;216.58.214.226;443;10;6
17/10/2016 15:56;109.245.14.42;42;217.24.20.5;123;2;17
17/10/2016 15:56;192.168.11.16;51611;130.211.90.193;7000;1;6
17/10/2016 15:56;192.168.1.115;1234;192.168.17.218;52343;1;6
17/10/2016 15:56;109.245.14.42;41;217.24.20.5;123;2;17
17/10/2016 15:56;192.168.13.34;63337;216.58.214.238;80;3;6
17/10/2016 15:56;192.168.25.171;55817;179.60.195.6;443;2;6
17/10/2016 15:56;192.168.11.16;51611;130.211.90.193;7000;3;6
